timestamp,total_parameters,trainable_parameters,model_size_mb,process_memory_mb,model_memory_mb,flops,latency_ms,conv_layers,linear_layers,brn_layers,binary_layers,sram_estimate_kb,flash_estimate_kb,binary_operations,binary_parameters,brn_parameters,binary_ratio,task_id,epoch,step,phase
1755005310.7993631,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.025737285614013672,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,11,900,training
1755005310.848616,10635,10635,0.041622161865234375,356.96875,0.08045578002929688,9.728K,0.028178691864013672,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,11,1000,training
1755005310.904429,10635,10635,0.041622161865234375,335.53125,0.08045578002929688,9.728K,0.02534627914428711,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,11,1100,training
1755005310.954614,10635,10635,0.041622161865234375,335.53125,0.08045578002929688,9.728K,0.025508403778076172,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,11,1200,training
1755005311.0033112,10635,10635,0.041622161865234375,335.53125,0.08045578002929688,9.728K,0.025489330291748047,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,11,1300,training
1755005311.052373,10635,10635,0.041622161865234375,335.5625,0.08045578002929688,9.728K,0.02546548843383789,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,11,1400,training
1755005311.077375,10635,10635,0.041622161865234375,335.5625,0.08045578002929688,9.728K,0.025682449340820312,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,12,0,training
1755005311.129303,10635,10635,0.041622161865234375,326.40625,0.08045578002929688,9.728K,0.028803348541259766,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,12,100,training
1755005311.177963,10635,10635,0.041622161865234375,326.40625,0.08045578002929688,9.728K,0.027141571044921875,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,12,200,training
1755005311.226144,10635,10635,0.041622161865234375,326.40625,0.08045578002929688,9.728K,0.025091171264648438,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,12,300,training
1755005311.2746902,10635,10635,0.041622161865234375,326.40625,0.08045578002929688,9.728K,0.025403499603271484,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,12,400,training
1755005311.323296,10635,10635,0.041622161865234375,326.40625,0.08045578002929688,9.728K,0.025799274444580078,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,12,500,training
1755005311.3726459,10635,10635,0.041622161865234375,326.40625,0.08045578002929688,9.728K,0.027773380279541016,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,12,600,training
1755005311.42141,10635,10635,0.041622161865234375,326.40625,0.08045578002929688,9.728K,0.025277137756347656,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,12,700,training
1755005311.469675,10635,10635,0.041622161865234375,326.40625,0.08045578002929688,9.728K,0.025241374969482422,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,12,800,training
1755005311.51857,10635,10635,0.041622161865234375,326.40625,0.08045578002929688,9.728K,0.025298595428466797,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,12,900,training
1755005311.567991,10635,10635,0.041622161865234375,326.40625,0.08045578002929688,9.728K,0.025417804718017578,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,12,1000,training
1755005311.620466,10635,10635,0.041622161865234375,326.40625,0.08045578002929688,9.728K,0.025572776794433594,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,12,1100,training
1755005311.669087,10635,10635,0.041622161865234375,326.40625,0.08045578002929688,9.728K,0.025207996368408203,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,12,1200,training
1755005311.719689,10635,10635,0.041622161865234375,326.40625,0.08045578002929688,9.728K,0.025603771209716797,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,12,1300,training
1755005311.77618,10635,10635,0.041622161865234375,308.046875,0.08045578002929688,9.728K,0.029327869415283203,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,12,1400,training
1755005311.806942,10635,10635,0.041622161865234375,307.859375,0.08045578002929688,9.728K,0.025391578674316406,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,13,0,training
1755005311.859102,10635,10635,0.041622161865234375,307.859375,0.08045578002929688,9.728K,0.025455951690673828,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,13,100,training
1755005311.908097,10635,10635,0.041622161865234375,307.890625,0.08045578002929688,9.728K,0.025415420532226562,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,13,200,training
1755005311.957392,10635,10635,0.041622161865234375,307.890625,0.08045578002929688,9.728K,0.025205612182617188,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,13,300,training
1755005312.006614,10635,10635,0.041622161865234375,307.703125,0.08045578002929688,9.728K,0.025565624237060547,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,13,400,training
1755005312.0562031,10635,10635,0.041622161865234375,307.484375,0.08045578002929688,9.728K,0.025892257690429688,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,13,500,training
1755005312.106292,10635,10635,0.041622161865234375,307.484375,0.08045578002929688,9.728K,0.02527475357055664,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,13,600,training
1755005312.164856,10635,10635,0.041622161865234375,305.8125,0.08045578002929688,9.728K,0.02582073211669922,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,13,700,training
1755005312.218723,10635,10635,0.041622161865234375,305.8125,0.08045578002929688,9.728K,0.026104450225830078,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,13,800,training
1755005312.271446,10635,10635,0.041622161865234375,297.40625,0.08045578002929688,9.728K,0.025162696838378906,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,13,900,training
1755005312.320129,10635,10635,0.041622161865234375,297.40625,0.08045578002929688,9.728K,0.025393962860107422,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,13,1000,training
1755005312.3690088,10635,10635,0.041622161865234375,297.40625,0.08045578002929688,9.728K,0.025453567504882812,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,13,1100,training
1755005312.4219048,10635,10635,0.041622161865234375,297.40625,0.08045578002929688,9.728K,0.02534627914428711,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,13,1200,training
1755005312.4709241,10635,10635,0.041622161865234375,279.390625,0.08045578002929688,9.728K,0.02588033676147461,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,13,1300,training
1755005312.520654,10635,10635,0.041622161865234375,261.84375,0.08045578002929688,9.728K,0.02535104751586914,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,13,1400,training
1755005312.5460758,10635,10635,0.041622161865234375,261.84375,0.08045578002929688,9.728K,0.031986236572265625,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,14,0,training
1755005312.5958028,10635,10635,0.041622161865234375,261.84375,0.08045578002929688,9.728K,0.028159618377685547,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,14,100,training
1755005312.6475,10635,10635,0.041622161865234375,261.609375,0.08045578002929688,9.728K,0.027189254760742188,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,14,200,training
1755005312.697475,10635,10635,0.041622161865234375,259.0,0.08045578002929688,9.728K,0.025608539581298828,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,14,300,training
1755005312.749603,10635,10635,0.041622161865234375,259.0,0.08045578002929688,9.728K,0.02573251724243164,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,14,400,training
1755005312.798975,10635,10635,0.041622161865234375,259.0,0.08045578002929688,9.728K,0.025341510772705078,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,14,500,training
1755005312.8474119,10635,10635,0.041622161865234375,259.0,0.08045578002929688,9.728K,0.026712417602539062,0,3,0,0,41.68359375,41.54296875,0,0,0,0.0,0,14,600,training
